,Unnamed: 0,INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,Description,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location,case_enquiry_id,open_dt,target_dt,closed_dt,ontime,case_status,closure_reason,case_title,subject,reason,queue,department,submittedphoto,closedphoto,location,fire_district,pwd_district,city_council_district,police_district,neighborhood,neighborhood_services_district,ward,precinct,location_street_name,location_zipcode,source
667,33775,212028877,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4,147,0,5/4/21 11:57,2021,5,Tuesday,11,,,42.34064797,-71.08174797,"(42.340647968512, -71.0817479739454)",,,,,,,,,,,,,,,,,,,,,,,,,,
668,33785,212028865,3301,,VERBAL DISPUTE,D4,594,0,5/4/21 11:19,2021,5,Tuesday,11,,MASSACHUSETTS AVE,42.34243945,-71.0844553,"(42.3424394483042, -71.0844552992046)",,,,,,,,,,,,,,,,,,,,,,,,,,
669,33792,212028857,3201,,PROPERTY - LOST/ MISSING,D4,594,0,5/2/21 22:00,2021,5,Sunday,22,,MASSACHUSETTS AVE,42.34186952,-71.0837219,"(42.3418695197559, -71.0837219015865)",,,,,,,,,,,,,,,,,,,,,,,,,,
670,33800,212028846,423,,ASSAULT - AGGRAVATED,D4,172,0,5/4/21 9:19,2021,5,Tuesday,9,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
671,33878,212028740,2632,,EVADING FARE,D4,270,0,4/19/21 17:55,2021,4,Monday,17,,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.3339512483938, -71.0753893882269)",,,,,,,,,,,,,,,,,,,,,,,,,,
672,33896,212028721,3207,,PROPERTY - FOUND,D4,273,0,5/3/21 16:40,2021,5,Monday,16,,WASHINGTON ST,42.33543509,-71.07840204,"(42.3354350942456, -71.0784020363859)",,,,,,,,,,,,,,,,,,,,,,,,,,
673,33941,212028668,2907,,VAL - OPERATING AFTER REV/SUSP.,D4, ,0,5/3/21 13:29,2021,5,Monday,13,,,42.33349602,-71.07338795,"(42.3334960161939, -71.073387954796)",,,,,,,,,,,,,,,,,,,,,,,,,,
674,33950,212028658,801,,ASSAULT - SIMPLE,D4,172,0,5/3/21 12:46,2021,5,Monday,12,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
675,34039,212028542,3005,,SICK ASSIST,D4,273,0,5/2/21 22:06,2021,5,Sunday,22,,MASSACHUSETTS AVE,42.33755715,-71.07836018,"(42.3375571460118, -71.0783601818338)",,,,,,,,,,,,,,,,,,,,,,,,,,
676,34102,212028445,3115,,INVESTIGATE PERSON,D4,273,0,5/2/21 15:41,2021,5,Sunday,15,,MASSACHUSETTS AVE,42.33899339,-71.08008595,"(42.3389933922745, -71.0800859481575)",,,,,,,,,,,,,,,,,,,,,,,,,,
677,34125,212028407,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,D4,179,0,5/2/21 12:38,2021,5,Sunday,12,,MASSACHUSETTS AVE,42.33285585,-71.07262418,"(42.3328558502194, -71.0726241783837)",,,,,,,,,,,,,,,,,,,,,,,,,,
678,34132,212028398,801,,ASSAULT - SIMPLE,D4,273,0,5/2/21 12:08,2021,5,Sunday,12,,MASSACHUSETTS AVE,42.33899339,-71.08008595,"(42.3389933922745, -71.0800859481575)",,,,,,,,,,,,,,,,,,,,,,,,,,
679,34170,212028348,617,,LARCENY THEFT FROM BUILDING,D4,270,0,5/2/21 1:42,2021,5,Sunday,1,,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.3339512483938, -71.0753893882269)",,,,,,,,,,,,,,,,,,,,,,,,,,
680,34177,212028338,3110,,SERVICE TO OTHER AGENCY,D4,270,0,5/1/21 5:43,2021,5,Saturday,5,,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.3339512483938, -71.0753893882269)",,,,,,,,,,,,,,,,,,,,,,,,,,
681,34183,212028326,3006,,SICK/INJURED/MEDICAL - PERSON,D4,270,0,5/1/21 22:39,2021,5,Saturday,22,,HARRISON AVE,42.33455374,-71.07560801,"(42.3345537359391, -71.0756080127524)",,,,,,,,,,,,,,,,,,,,,,,,,,
682,34381,212028069,423,,ASSAULT - AGGRAVATED,D4, ,0,4/30/21 20:26,2021,4,Friday,20,,WASHINGTON ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
683,34382,212028068,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,270,0,4/30/21 20:29,2021,4,Friday,20,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
684,34412,212028030,2403,,DISTURBING THE PEACE/ DISORDERLY CONDUCT/ GATHERING CAUSING ANNOYANCE/ NOISY PAR,D4,156,0,4/30/21 17:25,2021,4,Friday,17,,TREMONT ST,42.33945339,-71.07992484,"(42.3394533925537, -71.0799248357064)",,,,,,,,,,,,,,,,,,,,,,,,,,
685,34428,212028011,2657,,VIOLATION - CITY ORDINANCE,D4, ,0,4/30/21 16:31,2021,4,Friday,16,,NEWCOMB ST,42.33418175,-71.07866441,"(42.3341817496389, -71.078664414317)",,,,,,,,,,,,,,,,,,,,,,,,,,
686,34439,212027997,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4,271,0,4/30/21 13:55,2021,4,Friday,13,,"HARRISON AVE & MASSACHUSETTS AVE
BOSTON  MA 02118
",42.33490996,-71.07517005,"(42.3349099560838, -71.0751700489333)",,,,,,,,,,,,,,,,,,,,,,,,,,
687,34452,212027978,735,,RECOVERED - MV RECOVERED IN BOSTON (STOLEN OUTSIDE BOSTON),D4, ,0,4/30/21 14:15,2021,4,Friday,14,,CAMDEN ST,42.339306,-71.083311,"(42.3393060003329, -71.0833109997905)",,,,,,,,,,,,,,,,,,,,,,,,,,
688,34495,212027919,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,179,0,4/30/21 11:31,2021,4,Friday,11,,MASSACHUSETTS AVE,42.33285585,-71.07262418,"(42.3328558502194, -71.0726241783837)",,,,,,,,,,,,,,,,,,,,,,,,,,
689,34563,212027832,3125,,WARRANT ARREST - BOSTON WARRANT (MUST BE SUPPLEMENTAL),D4,156,0,4/29/21 23:54,2021,4,Thursday,23,,W SPRINGFIELD,42.33930275,-71.07912378,"(42.3393027488002, -71.0791237835741)",,,,,,,,,,,,,,,,,,,,,,,,,,
690,34607,212027772,3201,,PROPERTY - LOST/ MISSING,D4,155,0,4/29/21 18:23,2021,4,Thursday,18,,TREMONT ST,42.33952756,-71.07999981,"(42.3395275570428, -71.0799998147072)",,,,,,,,,,,,,,,,,,,,,,,,,,
691,34612,212027766,2905,,VAL - VIOLATION OF AUTO LAW,D4,156,0,4/29/21 17:40,2021,4,Thursday,17,,MASSACHUSETTS AVE,42.33903373,-71.07997272,"(42.3390337336064, -71.0799727249646)",,,,,,,,,,,,,,,,,,,,,,,,,,
692,34643,212027730,617,,LARCENY THEFT FROM BUILDING,D4,172,0,4/29/21 14:32,2021,4,Thursday,14,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
693,34677,212027679,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,179,0,4/29/21 11:09,2021,4,Thursday,11,,MASSACHUSETTS AVE,42.33285585,-71.07262418,"(42.3328558502194, -71.0726241783837)",,,,,,,,,,,,,,,,,,,,,,,,,,
694,34940,212027336,3005,,SICK ASSIST,D4, ,0,4/27/21 21:51,2021,4,Tuesday,21,,"MASSACHUSETTS AVE & ALBANY ST
BOSTON  MA 02119
UNI",42.33349602,-71.07338795,"(42.3334960161939, -71.073387954796)",,,,,,,,,,,,,,,,,,,,,,,,,,
695,35004,212027254,3201,,PROPERTY - LOST/ MISSING,D4,172,0,4/27/21 16:31,2021,4,Tuesday,16,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
696,35141,212027077,3115,,INVESTIGATE PERSON,D4,273,0,4/26/21 21:41,2021,4,Monday,21,,NORTHAMPTON ST,42.33665048,-71.07841035,"(42.3366504823943, -71.0784103520186)",,,,,,,,,,,,,,,,,,,,,,,,,,
697,35146,212027071,2907,,VAL - OPERATING AFTER REV/SUSP.,D4,147,0,4/26/21 20:55,2021,4,Monday,20,,MASSACHUSETTS AVE,42.34114797,-71.08246189,"(42.3411479669366, -71.0824618933261)",,,,,,,,,,,,,,,,,,,,,,,,,,
698,35192,212027014,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,271,0,4/26/21 18:20,2021,4,Monday,18,,NORTHAMPTON ST,42.33463662,-71.07597593,"(42.3346366198417, -71.0759759263247)",,,,,,,,,,,,,,,,,,,,,,,,,,
699,35227,212026970,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D4, ,0,4/26/21 15:48,2021,4,Monday,15,,"SHAWMUT AVE & MASSACHUSETTS AVE
BOSTON  MA 02118
U",42.33733299,-71.07807401,"(42.3373329884238, -71.07807400722)",,,,,,,,,,,,,,,,,,,,,,,,,,
700,35325,212026828,1402,,VANDALISM,D4,147,0,4/24/21 14:00,2021,4,Saturday,14,,WELLINGTON ST,42.34153412,-71.08174368,"(42.3415341246194, -71.0817436772639)",,,,,,,,,,,,,,,,,,,,,,,,,,
701,35352,212026788,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,145,0,4/24/21 18:00,2021,4,Saturday,18,,MASSACHUSETTS AVE,42.34194788,-71.08362479,"(42.3419478819786, -71.0836247862163)",,,,,,,,,,,,,,,,,,,,,,,,,,
702,35380,212026755,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,273,0,4/25/21 17:40,2021,4,Sunday,17,,MASSACHUSETTS AVE,42.33899339,-71.08008595,"(42.3389933922745, -71.0800859481575)",,,,,,,,,,,,,,,,,,,,,,,,,,
703,35387,212026748,3201,,PROPERTY - LOST/ MISSING,D4,171,0,4/25/21 12:00,2021,4,Sunday,12,,E CONCORD ST,42.33572403,-71.07232651,"(42.3357240262334, -71.0723265061289)",,,,,,,,,,,,,,,,,,,,,,,,,,
704,35389,212026746,3006,,SICK/INJURED/MEDICAL - PERSON,D4,953,0,4/25/21 17:11,2021,4,Sunday,17,,WASHINGTON ST,42.33721215,-71.07597603,"(42.3372121541099, -71.0759760325963)",,,,,,,,,,,,,,,,,,,,,,,,,,
705,35429,212026695,3503,,MISSING PERSON - NOT REPORTED - LOCATED,,273,0,4/25/21 9:00,2021,4,Sunday,9,,SHAWMUT AVE,42.33701214,-71.07853797,"(42.3370121426288, -71.0785379724734)",,,,,,,,,,,,,,,,,,,,,,,,,,
706,35462,212026656,613,,LARCENY SHOPLIFTING,D4,270,0,4/25/21 11:12,2021,4,Sunday,11,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
707,35532,212026571,3114,,INVESTIGATE PROPERTY,D4,170,0,4/24/21 22:31,2021,4,Saturday,22,,E SPRINGFIELD ST,42.33602919,-71.07517847,"(42.3360291944093, -71.0751784731697)",,,,,,,,,,,,,,,,,,,,,,,,,,
708,35667,212026393,3410,,TOWED MOTOR VEHICLE,D4,270,0,4/24/21 10:34,2021,4,Saturday,10,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
709,35684,212026371,1102,,FRAUD - FALSE PRETENSE / SCHEME,D4,273,0,4/24/21 10:00,2021,4,Saturday,10,,SHAWMUT AVE,42.33701214,-71.07853797,"(42.3370121426288, -71.0785379724734)",,,,,,,,,,,,,,,,,,,,,,,,,,
710,35690,212026365,3410,,TOWED MOTOR VEHICLE,D4,170,0,4/24/21 7:43,2021,4,Saturday,7,,MASSACHUSETTS AVE,42.33562126,-71.07582361,"(42.335621261539, -71.0758236057027)",,,,,,,,,,,,,,,,,,,,,,,,,,
711,35775,212026242,3006,,SICK/INJURED/MEDICAL - PERSON,D4,270,0,4/23/21 16:22,2021,4,Friday,16,,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.3339512483938, -71.0753893882269)",,,,,,,,,,,,,,,,,,,,,,,,,,
712,35798,212026216,3301,,VERBAL DISPUTE,D4,284,0,4/23/21 15:29,2021,4,Friday,15,,MASSACHUSETTS AVE,42.34107005,-71.08255287,"(42.341070048036, -71.082552871798)",,,,,,,,,,,,,,,,,,,,,,,,,,
713,35800,212026214,3201,,PROPERTY - LOST/ MISSING,D4,172,0,4/23/21 16:07,2021,4,Friday,16,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
714,35803,212026209,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D4, ,0,4/23/21 15:17,2021,4,Friday,15,,"COLUMBUS AVE & CLAREMONT PARK
BOSTON  MA 02118
UNI",42.34164598,-71.08049906,"(42.3416459845354, -71.0804990597208)",,,,,,,,,,,,,,,,,,,,,,,,,,
715,35828,212026181,1106,,FRAUD - CREDIT CARD / ATM FRAUD,D4,172,0,3/19/21 0:00,2021,3,Friday,0,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
716,35835,212026173,3115,,INVESTIGATE PERSON,D4,170,0,4/23/21 11:45,2021,4,Friday,11,,MASSACHUSETTS AVE,42.33562126,-71.07582361,"(42.335621261539, -71.0758236057027)",,,,,,,,,,,,,,,,,,,,,,,,,,
717,35844,212026161,1106,,FRAUD - CREDIT CARD / ATM FRAUD,D4,172,0,3/18/21 0:00,2021,3,Thursday,0,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
718,35848,212026157,3006,,SICK/INJURED/MEDICAL - PERSON,D4,270,0,4/23/21 10:07,2021,4,Friday,10,,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.3339512483938, -71.0753893882269)",,,,,,,,,,,,,,,,,,,,,,,,,,
719,35933,212026053,3501,,MISSING PERSON,D4,273,0,4/22/21 15:45,2021,4,Thursday,15,,MASSACHUSETTS AVE,42.33755715,-71.07836018,"(42.3375571460118, -71.0783601818338)",,,,,,,,,,,,,,,,,,,,,,,,,,
720,35982,212025989,3114,,INVESTIGATE PROPERTY,D4,147,0,4/22/21 15:55,2021,4,Thursday,15,,WELLINGTON ST,42.34153412,-71.08174368,"(42.3415341246194, -71.0817436772639)",,,,,,,,,,,,,,,,,,,,,,,,,,
721,35990,212025977,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,156,0,4/22/21 15:06,2021,4,Thursday,15,,MASSACHUSETTS AVE,42.33828866,-71.07908476,"(42.3382886564083, -71.0790847633429)",,,,,,,,,,,,,,,,,,,,,,,,,,
722,36009,212025939,3001,,DEATH INVESTIGATION,D4,179,0,4/22/21 13:38,2021,4,Thursday,13,,MASSACHUSETTS AVE,42.33285585,-71.07262418,"(42.3328558502194, -71.0726241783837)",,,,,,,,,,,,,,,,,,,,,,,,,,
723,36037,212025909,613,,LARCENY SHOPLIFTING,D4,270,0,4/22/21 12:14,2021,4,Thursday,12,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
724,36056,212025885,3207,,PROPERTY - FOUND,D4,170,0,4/22/21 10:20,2021,4,Thursday,10,,WORCESTER SQ,42.33677663,-71.07464452,"(42.336776633288, -71.0746445236263)",,,,,,,,,,,,,,,,,,,,,,,,,,
725,36069,212025871,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4, ,0,4/22/21 9:40,2021,4,Thursday,9,,"MASSACHUSETTS AVE & ALBANY ST
BOSTON  MA 02119
UNI",42.33349602,-71.07338795,"(42.3334960161939, -71.073387954796)",,,,,,,,,,,,,,,,,,,,,,,,,,
726,36111,212025807,3301,,VERBAL DISPUTE,D4,270,0,4/21/21 19:17,2021,4,Wednesday,19,,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.3339512483938, -71.0753893882269)",,,,,,,,,,,,,,,,,,,,,,,,,,
727,36147,212025760,3006,,SICK/INJURED/MEDICAL - PERSON,D4,172,0,4/21/21 16:22,2021,4,Wednesday,16,,MASSACHUSETTS AVE,42.33311189,-71.0727637,"(42.3331118903074, -71.0727636993273)",,,,,,,,,,,,,,,,,,,,,,,,,,
728,36177,212025719,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,270,0,4/21/21 13:38,2021,4,Wednesday,13,,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.3339512483938, -71.0753893882269)",,,,,,,,,,,,,,,,,,,,,,,,,,
729,36268,212025597,3502,,MISSING PERSON - LOCATED,D4,273,0,4/20/21 22:31,2021,4,Tuesday,22,,MASSACHUSETTS AVE,42.33755715,-71.07836018,"(42.3375571460118, -71.0783601818338)",,,,,,,,,,,,,,,,,,,,,,,,,,
730,36303,212025548,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D4, ,0,4/20/21 18:19,2021,4,Tuesday,18,,"MASSACHUSETTS AVE & ALBANY ST
BOSTON  MA 02118
UNI",42.333606,-71.07338005,"(42.333606002892, -71.0733800542936)",,,,,,,,,,,,,,,,,,,,,,,,,,
731,36330,212025516,2670,,HARASSMENT/ CRIMINAL HARASSMENT,D4,270,0,4/20/21 16:30,2021,4,Tuesday,16,,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.3339512483938, -71.0753893882269)",,,,,,,,,,,,,,,,,,,,,,,,,,
732,36426,212025382,801,,ASSAULT - SIMPLE,C6,171,0,4/20/21 0:11,2021,4,Tuesday,0,,E EIGHTH ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
733,36432,212025376,3114,,INVESTIGATE PROPERTY,D4,155,0,4/20/21 0:21,2021,4,Tuesday,0,,MASSACHUSETTS AVE,42.33998273,-71.080974,"(42.3399827319387, -71.0809740006293)",,,,,,,,,,,,,,,,,,,,,,,,,,
734,36460,212025335,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4,270,0,4/19/21 20:48,2021,4,Monday,20,,"HARRISON AVE & NORTHAMPTON ST
ROXBURY  MA 02118
UN",42.33444896,-71.07574199,"(42.3344489567874, -71.0757419942735)",,,,,,,,,,,,,,,,,,,,,,,,,,
735,36508,212025276,3503,,MISSING PERSON - NOT REPORTED - LOCATED,D4,594,0,4/19/21 17:06,2021,4,Monday,17,,MASSACHUSETTS AVE,42.34243945,-71.0844553,"(42.3424394483042, -71.0844552992046)",,,,,,,,,,,,,,,,,,,,,,,,,,
736,36509,212025275,1102,,FRAUD - FALSE PRETENSE / SCHEME,D4,179,0,4/19/21 17:07,2021,4,Monday,17,,MASSACHUSETTS AVE,42.33285585,-71.07262418,"(42.3328558502194, -71.0726241783837)",,,,,,,,,,,,,,,,,,,,,,,,,,
737,36512,212025271,3006,,SICK/INJURED/MEDICAL - PERSON,D4,171,0,4/19/21 17:13,2021,4,Monday,17,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
738,36534,212025246,613,,LARCENY SHOPLIFTING,D4,270,0,4/19/21 14:34,2021,4,Monday,14,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
739,36562,212025202,3301,,VERBAL DISPUTE,D4,271,0,4/18/21 10:21,2021,4,Sunday,10,,REED ST,42.33472387,-71.07660307,"(42.3347238743837, -71.0766030745719)",,,,,,,,,,,,,,,,,,,,,,,,,,
740,36603,212025147,301,,ROBBERY,D4,270,0,4/19/21 8:25,2021,4,Monday,8,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
741,36635,212025107,3005,,SICK ASSIST,D4,273,0,4/18/21 21:40,2021,4,Sunday,21,,MASSACHUSETTS AVE,42.33755715,-71.07836018,"(42.3375571460118, -71.0783601818338)",,,,,,,,,,,,,,,,,,,,,,,,,,
742,36697,212025030,3301,,VERBAL DISPUTE,D4,147,0,4/18/21 17:03,2021,4,Sunday,17,,"COLUMBUS AVE & MASSACHUSETTS AVE
BOSTON  MA 02118
",42.34064797,-71.08174797,"(42.340647968512, -71.0817479739454)",,,,,,,,,,,,,,,,,,,,,,,,,,
743,36710,212025011,3110,,SERVICE TO OTHER AGENCY,D4,172,0,4/18/21 14:21,2021,4,Sunday,14,,ALBANY ST,42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
744,36754,212024955,3005,,SICK ASSIST,D4,594,0,4/18/21 10:45,2021,4,Sunday,10,,MASSACHUSETTS AVE,42.34243945,-71.0844553,"(42.3424394483042, -71.0844552992046)",,,,,,,,,,,,,,,,,,,,,,,,,,
745,36836,212024842,3830,,M/V - LEAVING SCENE - PERSONAL INJURY,D4,170,0,4/17/21 19:54,2021,4,Saturday,19,,MASSACHUSETTS AVE,42.33645001,-71.07702795,"(42.3364500076483, -71.077027948585)",,,,,,,,,,,,,,,,,,,,,,,,,,
746,36860,212024806,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,0,4/5/21 10:00,2021,4,Monday,10,,CAMDEN ST,42.339306,-71.083311,"(42.3393060003329, -71.0833109997905)",,,,,,,,,,,,,,,,,,,,,,,,,,
747,36908,212024739,520,,BURGLARY - RESIDENTIAL,D4,157,0,4/17/21 2:30,2021,4,Saturday,2,,W CONCORD ST,42.33961962,-71.07699237,"(42.3396196180069, -71.0769923673942)",,,,,,,,,,,,,,,,,,,,,,,,,,
748,36913,212024730,619,,LARCENY ALL OTHERS,D4,157,0,4/17/21 9:28,2021,4,Saturday,9,,W CONCORD ST,42.33961962,-71.07699237,"(42.3396196180069, -71.0769923673942)",,,,,,,,,,,,,,,,,,,,,,,,,,
749,36917,212024725,3114,,INVESTIGATE PROPERTY,D4,284,0,4/17/21 9:57,2021,4,Saturday,9,,MASSACHUSETTS AVE,42.34107005,-71.08255287,"(42.341070048036, -71.082552871798)",,,,,,,,,,,,,,,,,,,,,,,,,,
750,36984,212024634,1402,,VANDALISM,D4,271,0,4/14/21 12:30,2021,4,Wednesday,12,,NORTHAMPTON ST,42.33523403,-71.07670603,"(42.3352340344479, -71.0767060290036)",,,,,,,,,,,,,,,,,,,,,,,,,,
751,36988,212024630,3805,,M/V ACCIDENT - POLICE VEHICLE,D4,271,0,4/16/21 19:03,2021,4,Friday,19,,WASHINGTON ST,42.3353741,-71.0783156,"(42.3353740984913, -71.0783156023399)",,,,,,,,,,,,,,,,,,,,,,,,,,
752,36989,212024628,3301,,VERBAL DISPUTE,D4,271,0,4/16/21 18:31,2021,4,Friday,18,,WASHINGTON ST,42.3353741,-71.0783156,"(42.3353740984913, -71.0783156023399)",,,,,,,,,,,,,,,,,,,,,,,,,,
753,37059,212024523,3115,,INVESTIGATE PERSON,D4,271,0,4/16/21 11:46,2021,4,Friday,11,,WASHINGTON ST,42.3353741,-71.0783156,"(42.3353740984913, -71.0783156023399)",,,,,,,,,,,,,,,,,,,,,,,,,,
754,37156,212024403,3005,,SICK ASSIST,D4,172,0,4/15/21 16:14,2021,4,Thursday,16,,ALBANY ST,42.33318449,-71.07393881,"(42.333184490912, -71.0739388100238)",,,,,,,,,,,,,,,,,,,,,,,,,,
755,37210,212024338,3006,,SICK/INJURED/MEDICAL - PERSON,D4,179,0,4/15/21 13:02,2021,4,Thursday,13,,MASSACHUSETTS AVE,42.33331285,-71.07322932,"(42.333312848499, -71.0732293159856)",,,,,,,,,,,,,,,,,,,,,,,,,,
756,37238,212024304,3018,,SICK/INJURED/MEDICAL - POLICE,D4,179,0,4/2/21 12:24,2021,4,Friday,12,,MASSACHUSETTS AVE,42.33285585,-71.07262418,"(42.3328558502194, -71.0726241783837)",,,,,,,,,,,,,,,,,,,,,,,,,,
757,37263,212024275,2905,,VAL - VIOLATION OF AUTO LAW,D4, ,0,4/9/21 11:03,2021,4,Friday,11,,HARRISON AVE,42.33698515,-71.07258823,"(42.3369851520409, -71.0725882320579)",,,,,,,,,,,,,,,,,,,,,,,,,,
758,37391,212024109,1832,,SICK ASSIST - DRUG RELATED ILLNESS,,270,0,4/14/21 15:26,2021,4,Wednesday,15,,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.3339512483938, -71.0753893882269)",,,,,,,,,,,,,,,,,,,,,,,,,,
759,37415,212024082,3006,,SICK/INJURED/MEDICAL - PERSON,D4,271,0,4/14/21 13:48,2021,4,Wednesday,13,,E LENOX ST,42.33437384,-71.07793188,"(42.3343738410124, -71.0779318799532)",,,,,,,,,,,,,,,,,,,,,,,,,,
760,37422,212024072,3115,,INVESTIGATE PERSON,D4,284,0,4/14/21 13:11,2021,4,Wednesday,13,,MASSACHUSETTS AVE,42.34107005,-71.08255287,"(42.341070048036, -71.082552871798)",,,,,,,,,,,,,,,,,,,,,,,,,,
761,37456,212024030,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,D4, ,0,4/14/21 10:54,2021,4,Wednesday,10,,MASSACHUSETTS AVE & ALBANY ST,42.333606,-71.07338005,"(42.333606002892, -71.0733800542936)",,,,,,,,,,,,,,,,,,,,,,,,,,
762,37478,212024001,3005,,SICK ASSIST,D4,270,0,4/14/21 8:46,2021,4,Wednesday,8,,HARRISON AVE,42.33455374,-71.07560801,"(42.3345537359391, -71.0756080127524)",,,,,,,,,,,,,,,,,,,,,,,,,,
763,37516,212023944,3115,,INVESTIGATE PERSON,D4,270,0,4/13/21 22:07,2021,4,Tuesday,22,,NORTHAMPTON ST,42.33395125,-71.07538939,"(42.3339512483938, -71.0753893882269)",,,,,,,,,,,,,,,,,,,,,,,,,,
764,37519,212023938,619,,LARCENY ALL OTHERS,D4,170,0,4/13/21 22:30,2021,4,Tuesday,22,,MASSACHUSETTS AVE,42.33562126,-71.07582361,"(42.335621261539, -71.0758236057027)",,,,,,,,,,,,,,,,,,,,,,,,,,
765,37546,212023896,423,,ASSAULT - AGGRAVATED,C11,171,1,4/13/21 19:04,2021,4,Tuesday,19,,"40 GIBSON ST
DORCHESTER  MA 02122
UNITED STATES",42.33428841,-71.07239518,"(42.3342884065942, -71.072395175438)",,,,,,,,,,,,,,,,,,,,,,,,,,
766,37588,212023840,613,,LARCENY SHOPLIFTING,D4,270,0,4/13/21 15:55,2021,4,Tuesday,15,,HARRISON AVE,42.33401829,-71.07638124,"(42.3340182895851, -71.0763812393086)",,,,,,,,,,,,,,,,,,,,,,,,,,
767,37592,212023835,3801,,M/V ACCIDENT - OTHER,D4,148,0,4/13/21 16:14,2021,4,Tuesday,16,,"COLUMBUS AVE & GREENWICH PARK
BOSTON  MA 02118
UNI",42.342167,-71.07983797,"(42.3421670007847, -71.0798379740097)",,,,,,,,,,,,,,,,,,,,,,,,,,
768,37619,212023799,3005,,SICK ASSIST,D4,273,0,4/13/21 1:43,2021,4,Tuesday,1,,WASHINGTON ST,42.33543509,-71.07840204,"(42.3354350942456, -71.0784020363859)",,,,,,,,,,,,,,,,,,,,,,,,,,
